Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01/03/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Iran, Islamic Rep.",IRN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,28.48206056,30.74352044,28.82669339,29.2779247,35.78169572,34.91831993,33.00471637,40.34209413,37.86309303,37.22638451,37.03452267,41.4876371,24.53148927,22.38412061,29.93999531,35.35599773,32.07538807,28.89077488,28.34821941,19.9663958,26.05278418,26.39222028,25.73030565,25.47050818,20.00101942,14.32427577,8.461243489,16.03313234,16.38497515,23.13347833,31.74902951,,,61.97796422,46.22400416,33.43938903,32.11273867,28.59659343,24.8837215,30.17520219,38.90531579,33.41615511,37.98116362,38.13090286,38.76640117,42.5224512,44.22999676,38.20578145,41.48774991,31.12366131,34.24761543,30.94549633,25.71799184,27.86988836,32.63936069,28.22350663,25.32630886,29.23431708,46.0606796,37.90211679,35.7364573,33.533386
Iraq,IRQ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,61.93139738,58.41566781,53.87195503,55.59942596,53.53508572,,,,49.81104882,49.36636567,48.96831641,58.390625,43.53588171,55.23562243,77.90383722,92.9745842,74.17701698,68.29776553,64.29098048,76.02774465,76.64402975,82.66134363,74.99351145,49.92766025,43.45057694,43.29360903,37.3536036,30.15454545,31.70958512,33.69641168,9.33439425,196.1763514,202.4664577,95.93535644,23.85158333,9.004167123,40.85799442,43.44359306,55.6956609,65.02971392,69.45212496,71.84788523,66.92084466,89.61493391,106.7819835,94.54329629,77.14597243,70.6732116,71.62816216,71.97540803,69.5930413,70.54063887,70.365254,67.41031674,64.83881293,69.61152437,54.5886203,59.88217136,65.84363218,68.99019523,57.13408678,73.36355226
Iceland,ISL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,68.42861027,61.83886174,60.7195407,59.98912254,55.72596534,50.79292827,47.54383535,41.69175401,45.10966238,55.70166709,57.71736785,53.71121069,50.0207131,56.21772095,56.03255476,56.15281772,51.99197582,50.57710706,52.39216002,55.96763094,56.69217147,54.90986664,50.80104984,56.32783712,55.15909688,57.63973934,55.59422895,53.71066998,49.47077394,49.1135459,50.5817492,47.88898932,45.36094173,44.06149515,48.43914562,49.97449744,53.04277352,51.1118517,51.89509956,50.32260133,49.74705252,52.07139977,48.33450367,45.56696338,46.88504995,47.88475456,54.90881813,53.20862266,64.10645471,58.23900534,61.98748914,66.93110222,66.67792819,62.12689863,58.36241975,57.26368356,48.60250244,47.89252435,50.39192681,47.49033877,47.38029074,53.91677984
Israel,ISR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,27.43890706,26.28644257,36.41434263,34.28762393,35.56186374,34.6132848,33.5678392,32.97766749,42.13033124,44.69602202,,,,,,,,,,,,,,,,,,,,,,,,,,46.35678336,45.61338575,44.83028681,43.59190566,48.75832597,50.78811193,47.90478418,51.86604585,51.85608805,58.21259359,59.63531204,59.30971765,59.87271378,56.84278534,44.75302245,49.13491746,52.62342072,51.64701439,46.25254925,44.53503401,41.56956664,39.23685351,36.36529318,36.78075832,33.56717956,28.89459033,31.17824431
Italy,ITA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,20.77736806,20.97328518,21.30839758,21.91099842,20.9195295,21.44218278,22.57556085,22.84517098,23.27778089,24.92452939,24.85023279,24.92452903,26.11041553,28.50499401,35.85507632,32.28605161,36.12094298,36.25711827,35.73497088,38.13480046,37.47353815,39.77939767,37.7096455,34.46284352,36.47647651,36.3561788,30.69709389,30.08167442,29.87969085,31.61184706,29.82265866,28.25696554,27.76978118,29.79685372,32.79862868,37.43680936,35.09194536,36.27936222,36.55486608,36.42478475,41.79686557,41.15585264,39.27428275,37.83239019,39.25082394,40.78775191,44.08346757,45.7070564,45.86239375,37.36548194,43.74093065,47.14804745,47.43297003,46.58031546,46.44711071,47.2553185,46.27020938,48.9622725,50.32504811,50.35165778,48.85495769,55.40667196
Jamaica,JAM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,53.7872305,51.20123447,52.07580285,51.77270303,56.24037641,51.74148906,50.60460812,50.08599952,55.72555359,57.92051979,61.71802167,57.86219588,54.87856994,55.98353393,64.83947758,65.82969412,52.02274707,50.09697221,65.68475503,74.67936538,79.64441558,82.13996495,65.2187123,61.11688982,77.98389652,79.848658,56.66954069,59.14229882,60.9668379,64.69964522,67.20055369,69.50466545,77.01967865,58.87797542,63.01622057,64.53796464,58.80536213,53.73787841,49.46970782,46.57332268,51.03794662,49.81120771,47.81347288,51.10161376,52.50295785,55.77261961,63.68726569,71.46320971,79.53665617,52.63826241,49.56674714,55.81303141,54.31858447,54.57718278,52.46334234,44.09069167,42.40217101,48.13292468,51.69478461,50.7871742,42.83100168,50.60178071
Jordan,JOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,30.84197012,33.4306383,29.44175532,35.46052894,33.04891827,34.08397548,36.41771263,40.83316761,42.70422444,53.69725175,64.92842395,71.00070522,77.74608922,69.24320382,72.31651908,76.10527942,88.90647522,85.27846797,73.48984664,71.19400953,70.5257891,49.44208882,53.882888,59.7548221,76.58964337,88.07347796,83.74287356,84.16535564,85.35491968,77.04894086,81.24743462,88.18472595,81.95047982,71.15529965,68.08647872,76.77770184,79.81639612,81.87833382,86.55671144,105.6984761,117.562965,111.257358,113.4161549,110.0422434,83.99667476,83.26145422,91.23378916,90.53073122,85.53034049,84.98508168,73.36146069,67.36345314,67.31567621,64.69781702,61.09037797,56.98209684,67.70246607
Japan,JPN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,19.2879993,18.7745459,17.37726521,17.53716206,17.87300011,18.27372089,18.2707115,17.85802572,17.70723742,18.00943304,17.96676822,18.1997381,16.64961921,17.45175291,24.48094981,21.79671447,22.55332686,21.12843217,17.57407859,20.10687802,24.58299693,24.14796324,23.78842817,21.98960928,23.20086944,21.99253668,16.27309255,15.09466622,14.72267803,15.83177051,16.69260895,15.39398252,14.66254637,13.55744261,13.44803412,14.04722851,15.43759002,16.91084455,16.30922023,15.69473231,17.28458002,17.20307651,18.02409153,18.91216598,20.85004727,22.99109136,26.63795605,29.18433826,30.2338558,21.41415018,25.41786348,26.92963849,26.85448851,29.70386641,30.68026785,28.64022185,25.03718451,27.79294666,29.50932071,27.84369344,25.33237507,30.86512291
Kazakhstan,KAZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.94368159,30.60327294,31.9611604,44.45305518,48.26157488,48.71439635,43.58657748,56.47027804,75.72711489,68.09555483,65.97503093,69.19701562,76.18249194,79.1300675,76.44942011,76.78692122,81.72937824,62.09854428,61.51950783,62.94149298,63.84995855,56.41864167,54.53816932,41.50151889,44.93061975,46.50317898,52.13003384,52.32975749,48.90567937,51.64366864
Kenya,KEN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.92498991,39.09405347,36.97682118,46.40674973,46.85813531,51.10633593,52.03862279,46.97541962,44.92736576,43.33577348,46.58712346,49.14553987,42.42437443,43.68276899,54.84955265,47.5862491,50.62537168,55.06878881,51.54857964,43.72520124,46.38477267,44.90486305,41.49836069,36.84440337,41.07285548,39.02178648,38.85827821,33.86100577,36.56326437,37.72735417,37.97087754,37.33064881,38.73736097,54.73078896,51.45390597,53.83400916,41.64916952,40.66096371,36.9306118,35.50709661,38.08629668,39.55026231,40.77505644,41.16872578,44.96333291,49.45058473,41.56740308,40.8971781,44.93364286,34.63037414,38.01734749,43.8195814,39.74877539,36.01992311,35.89474135,31.37317502,26.46791137,27.34659717,25.41133271,23.40512752,21.32585408,23.83207613
Kyrgyz Republic,KGZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.72804533,37.96291109,39.0242279,56.04994704,73.48553376,74.27041749,82.38334533,86.14467832,78.0469429,61.83134732,66.82680583,67.69122061,75.06100114,72.10655109,99.57063641,108.0849041,115.3316865,100.4890712,103.8512396,100.6814372,110.0355189,110.8107624,102.1545441,82.52250418,81.79839559,81.25474462,86.19158944,78.62675571,73.15373064,84.61479169
Cambodia,KHM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,25.89686064,24.88888922,23.63636333,26.90196047,21.71532886,23.94736842,19.46875,18.59050462,19.2359256,16.9582735,12.94541344,7.010949505,17.20899933,23.47420659,33.81800748,,,,,,,,,,,,,,,,,,,29.79799416,44.20664926,59.33966703,48.93495579,52.27371206,63.00422806,77.33330919,91.07747985,90.21083167,98.99560699,100.4240454,112.2365522,111.5358098,116.3363621,110.275957,108.3471124,96.38668329,106.1528898,124.7433546,136.5262196,106.5209428,105.0015484,120.7925497,112.1061237,115.2580101,122.8605842,129.5857909,142.3502784,169.6186949
Kiribati,KIR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,83.94379391,98.1763258,73.9311915,85.14487537,52.54727323,78.06568909,72.97562426,80.00400652,84.0521519,91.50597986,47.47027027,41.22,39.436,44.92857143,68.84479167,59.14369565,50.92765957,56.00784314,60.62684211,63.23,69.87818182,67.34688525,87.98030769,66.07043478,56.53573333,74.55,64.64670588,66.62967033,59.6925,72.42990654,65.42344828,72.89868852,73.41080394,60.95408202,59.58949329,69.55966859,61.68643095,60.29920028,58.84746448,55.12766449,49.58153139,55.90432501,60.64436446,56.353053,65.78123701,74.57820557,82.90860754,77.58031871,66.24859596,80.92827004,78.49126798,89.35849057
St. Kitts and Nevis,KNA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,105.1221698,144.1934579,95.68186047,116.8840909,134.1626087,132.4120172,124.4032258,107.5118644,109.5890411,119.873817,98.1595092,96.81653747,95.88208617,103.3227848,95.19319938,134.8756906,129.5870394,80.90561012,80.91706001,81.57613143,100.7898723,86.53846154,70.91190907,78.27421555,72.00540886,62.15801415,66.57219782,71.74370801,68.90857229,65.96767988,63.51858166,62.12004165,49.97170259,54.97514534,50.82002183,48.4871398,51.20612211,50.18133238,46.18306957,44.51598873,54.30455233,47.96750465,49.88802491,51.07797188,43.99289801,44.59034147,45.00206906,44.39381646,48.3482307,43.13723352,38.78168437,34.92436929,32.92055039,34.84215446,34.0966051,36.78004342,38.09145918,33.90192121,36.12182993,35.74521007,36.51673631,36.01130678
"Korea, Rep.",KOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,9.497769028,14.7664761,16.98271686,16.22173124,15.09092332,20.37892711,24.61174186,27.12201888,31.37621832,31.88031274,31.31585497,34.94724113,38.17782014,53.76703852,57.88960886,56.09086081,55.14592891,54.25463105,53.28627482,52.87175293,60.8636447,64.98947242,58.83699211,57.70030964,61.4048355,60.6321006,56.74581836,59.68370305,56.36882386,50.15322471,47.59190372,46.39216139,44.55576425,42.28427134,42.78549511,45.92033361,45.89773398,49.28087069,58.85123838,52.95081339,57.75106548,53.23338231,50.15527547,53.0290037,60.30295903,58.36521283,60.27704208,62.11208004,81.85334372,72.73954226,77.93215144,86.14803283,83.49749108,78.43739167,74.01748395,65.71657676,60.10346179,64.79284624,66.09646624,63.3136418,59.60733146,69.54851965
Kuwait,KWT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,79.19133511,75.47605386,79.77417431,76.97739222,78.93029323,80.65456494,81.40975405,85.05569672,89.93593916,96.24926557,96.23974487,100.3147433,103.2843753,96.92980091,95.38907849,91.46063451,91.87971909,88.72935269,90.45285907,85.35164198,77.42524117,73.16930799,61.50926996,66.71024851,73.09523658,59.76846548,53.13025603,69.65259985,72.19296372,72.26597855,75.6674349,73.86328282,74.02381961,70.05793208,65.66557685,70.51444129,68.99890093,63.90028473,66.13890602,69.36512585,75.08790668,72.14157621,73.31928387,76.18774855,69.74121366,80.27506651,82.55634154,83.97235537,82.91344324,81.8611841,74.26639312,70.46078528,73.39067358,78.0142765,71.9965731,64.0372362,
Latin America & Caribbean (excluding high income),LAC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,19.85265962,19.53284167,15.9025484,16.26039985,15.31767411,15.00328022,14.90711078,14.80442546,14.98933526,14.77231321,16.66309414,15.94005902,16.07067096,16.70019417,19.72345774,19.53808292,18.6944194,19.666235,19.50352766,21.23242178,24.10298618,22.83977984,21.17708261,23.21494957,25.03302634,24.66876456,23.55476806,24.08227539,25.14284711,24.78559096,22.1562933,21.8672268,22.93139701,21.5095174,21.79915248,23.45140247,24.17737833,25.70755005,26.61333212,30.55591633,32.28948466,32.39490651,35.43672304,36.96436703,38.77628708,37.48083442,37.81018868,36.92505367,37.83519824,31.44820956,32.76797908,34.25977215,35.11473003,34.88317781,34.64403965,36.33525862,35.41117973,35.28881837,39.87600618,39.84666931,41.61265905,48.98304404
Lao PDR,LAO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,11.72357758,10.43661994,13.56338912,25.56855302,42.74066006,34.73161601,30.5004903,25.97054019,35.73306601,50.68730423,56.03760329,51.03382322,54.06497205,60.96123478,72.09935777,57.47953705,49.96539903,46.92926926,42.54407535,39.39061858,45.46994823,52.45729094,56.20788203,47.12119992,45.80979014,43.07643077,53.36680882,52.50221271,52.25231963,44.60391659,52.20927985,64.65932017,60.43678114,61.74154957,64.61925518,64.44844918,60.50532391,74.20135871
Lebanon,LBN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.69008171,100.0736318,106.3595412,91.29255973,81.49115241,66.39599153,66.70398221,67.70320363,60.45192562,51.48595876,44.83051981,39.58356441,40.23669293,48.00634232,40.71586658,45.45156069,55.80385627,55.68131662,56.5825009,63.74017688,72.83238127,58.64758362,61.07859946,66.15552551,62.61245775,58.00755163,55.36725575,45.95895118,45.55078372,45.14057506,44.12628352,47.09958872,48.68799683,79.74687716
Liberia,LBR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0732265,39.40397351,38.18770227,37.29946524,49.1638796,46.46996839,55.85344057,50.91041515,61.1239861,39.59276018,46.64664665,58.84070058,52.47860198,53.78953236,75.6746233,61.04598042,46.52162435,42.67551093,49.40464914,47.47564953,56.25032381,67.17013394
Libya,LBY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.22083323,51.87058457,44.58789645,46.12645092,50.69225243,56.24384551,56.576,51.39968266,44.49576205,33.64676375,41.20698908,44.06617297,69.55901123,65.51528852,71.70696022,73.79027837,72.41115558,78.87364155,81.99928367,82.08160907,88.36408773,56.17910509,89.72097534,96.9042954,69.40613994,57.10637414,30.91705655,43.80835913,56.87744509,64.8599337,41.9045396,112.0056759
St. Lucia,LCA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,106.826087,90,89.45454545,100.9962406,66.80412371,63.984375,71.17647059,68.69822485,77.97413793,78.69863014,68.66453674,65.992758,64.68131868,61.33044889,57.30669434,54.52427184,49.81690141,48.76378676,44.44913466,44.58417035,42.67672756,44.70124481,39.22222222,47.09302326,47.0625,48.43444227,54.08733133,53.28987056,57.03430869,48.94728067,58.98740603,54.34409004,51.45946847,47.69293704,45.04686553,41.50003904,41.54472018,39.16441444,35.04988791,32.47060643,36.8729686,39.02380978
Latin America & Caribbean,LCN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,24.89686431,24.30763629,19.66787947,19.66316722,19.09429019,18.69032701,18.30026285,18.75240854,18.57537159,18.50620469,19.90967479,18.87602204,18.75148161,19.27849797,24.92299822,24.7300447,24.38677667,25.41994457,24.58050546,26.21581374,29.32198215,27.66573729,25.4754561,26.04449541,28.11439121,27.27110776,25.63753586,26.92312477,27.53786611,27.71213599,24.80072638,24.53607539,25.34446669,23.6419835,23.59923787,25.37455757,26.28645048,27.64304563,28.02510998,31.59938999,33.78570025,33.56293231,36.57286531,38.23603281,40.65808744,40.44654169,41.01235023,40.06114477,40.80961651,33.16647658,34.03933062,36.91789249,37.23481038,36.74034344,35.4292749,37.52285696,36.35553373,36.18857609,40.61342232,40.36841774,42.09190659,49.45799304
Least developed countries: UN classification,LDC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,27.62286216,28.28098777,26.36965466,24.63241491,30.73774816,27.13871702,26.39687542,26.9278237,27.70718704,28.2843841,29.16396674,29.37372373,24.76171512,25.63520139,25.62903787,21.01815053,24.53141535,25.46332237,23.86841653,26.26525184,33.09530871,30.84207222,27.7981026,28.19017631,29.13845891,27.44772389,25.49467295,26.37476843,26.2498295,25.2709476,23.80828988,21.40316188,29.95632833,30.44875397,34.75275344,37.1425435,37.24081483,36.30192213,35.43064825,36.80553546,36.66941978,38.47156693,38.49077084,40.21869028,42.89186579,46.59631532,48.32885201,49.88608926,53.00581714,45.07042479,46.86858806,49.62756343,49.6651928,48.33813192,45.37508782,41.4405351,37.4035714,38.29888787,43.88975338,41.53254243,37.2987081,43.57607854
Low income,LIC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,29.65054639,28.67993088,26.25036068,23.34238464,31.63633876,28.34296071,27.09478481,28.07244469,29.28463967,29.05471261,30.51286739,30.81000927,28.13331825,28.72044279,31.49505265,28.01713817,27.30814492,26.82522974,25.39450657,28.22292386,34.96244038,31.29331788,28.23510601,28.38999222,29.35997759,28.66034734,27.69672024,27.50773914,26.92653909,25.26278204,21.9290878,18.23326929,27.2038281,26.02612489,32.75515801,34.09360468,35.94890192,33.98532247,35.86749312,33.78382531,29.8279877,33.12594795,34.91821866,36.45673492,40.0274012,41.03853409,41.08800811,40.46807088,42.06226035,36.95804645,40.21134974,42.63844816,43.49524611,42.97750796,40.54536198,37.13947365,32.90459344,33.20652172,41.85278896,39.31506672,38.80834586,43.45275287
Liechtenstein,LIE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,56.60080465,51.09643636,50.8312769,54.56719046,61.76761196,42.33597229,43.22082284,38.34436207,38.915376,37.75032065,31.70081967,29.46007117,27.64360202,29.21104108,34.88515418,36.53102307,32.21656789,35.59499547,66.36948318,72.727566,77.00102214,66.51049938,60.0155384,55.78653958,55.16693768,53.12404003,47.96095256,51.64492205,53.56550531,53.42574764,57.22963852,56.00885469,60.80586339,66.25604276,68.13679535,68.94250583,68.43559537,69.42790743,68.00898048,66.83559577,71.71106027,68.5026581,65.33411974,62.47826793,66.4487974,62.20245012,60.62274469,58.85889888,55.03046443,41.34909407,37.7139354,45.02364457,40.55520084,36.63737844,37.21743427,34.62728019,33.5101033,34.26709708,36.11134582,35.81082211,30.58262627,37.2619134
Lower middle income,LMC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,20.86742657,20.51037069,18.93468768,19.45235273,19.57751728,19.77486264,22.76128081,21.45625747,19.80956006,19.17045095,19.51067492,20.78067277,20.39251234,23.05142111,30.75455716,31.5584377,31.89287067,32.65705889,32.02488257,31.45468559,35.09646376,30.01009221,28.01636935,28.01409853,27.37278129,23.99711146,19.67156175,22.88196622,25.45745588,28.87944049,29.85973584,32.11937359,32.23721178,34.95543052,35.24972832,37.56077258,37.29339413,38.69089191,39.08282099,38.18695044,42.25228033,40.03956944,40.12370226,40.84343214,44.28541341,47.82885185,47.79241585,47.11069287,53.85051508,41.77259015,43.59077243,48.07317377,46.54622443,45.46759239,44.25555378,39.10014822,36.07233763,39.07986579,42.67694123,40.16776703,36.38763491,42.83091262
Low & middle income,LMY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,18.72127102,19.1275294,17.50308328,17.64498996,17.38173447,16.7364045,17.25482206,17.05098209,16.99533964,16.52128105,17.13699252,17.49702933,17.2586201,19.18294708,24.77362609,24.65641589,24.6016563,25.09620037,26.0016603,27.52750349,32.95068898,30.26572205,28.6090241,28.75876334,29.46576641,27.84617588,25.52607583,28.12220371,30.73030586,31.93983343,29.27582468,31.53337673,31.00554945,31.92314419,34.09177531,36.46622964,36.16096591,36.81284619,35.83670346,38.26818836,42.26087541,41.42510691,43.66537351,46.64217264,50.61753097,51.8914735,52.6035108,51.35624957,52.7146969,42.52939789,45.48161571,47.59853776,46.50919939,45.21977236,43.82190538,40.12488504,37.45071373,38.84178164,41.05433812,39.47280189,38.06309639,42.77724328
Lesotho,LSO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.72995951,67.22823529,59.72408027,57.39910714,57.76010782,58.31020408,67.02074074,65.8107725,61.84415584,60.63667233,55.28187373,56.22230347,79.09453376,83.34601665,88.83219512,117.6781193,155.0922118,128.2931588,117.4222606,128.5575113,120.956144,130.3582677,160.8616806,133.4370112,141.0740034,136.2484483,119.1734798,128.1112752,138.3960406,137.8670289,123.0686471,124.9415769,121.2946849,120.0345428,116.3677171,126.4610068,138.7768416,133.8682682,122.2456749,113.7196153,115.9704145,123.8938326,151.2025246,137.9300893,142.1352501,122.5071391,123.2149943,152.6738482,151.9108782,148.4348984,142.2094478,142.3574912,144.2465492,127.6660549,124.2496489,123.9956711,129.68046,134.1285765,133.3857626,125.4696025,120.9655096,124.7929459
Late-demographic dividend,LTE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,17.86912206,18.25613734,17.53613919,16.74769005,16.56119956,17.06749661,16.88481359,16.61541922,17.46074497,17.21504822,17.22616068,17.32211733,17.76827538,19.85091124,28.47539258,27.71092053,28.42502448,27.73119215,30.5181518,34.57353356,39.22613647,38.51296112,34.42279982,36.27888556,37.17561656,36.14614086,33.26974637,37.00057186,,40.22514987,39.47945643,42.69996295,38.68289226,40.99454095,42.66315639,42.41288278,41.24838477,41.82246688,41.27583016,46.221502,51.00099511,50.63749329,52.75147243,57.46315122,62.23550321,62.57561009,62.88871812,61.28987248,60.1154106,49.33722695,52.34876355,53.19139195,51.95231722,50.61733546,49.03427285,45.59170195,43.21247759,43.84616842,45.17368054,43.93014734,43.43126162,47.33105539
Lithuania,LTU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.77903381,94.42268366,93.9356243,84.56746002,71.44820693,80.4093659,89.36547569,92.45583683,90.32718386,95.85236044,104.817756,111.0372111,104.680623,114.5351554,92.96535396,118.9134203,137.4134128,143.4420024,144.8818679,137.3850655,129.2272494,121.6940172,130.152102,129.9296115,125.8595423,116.4730579,128.5464221
Luxembourg,LUX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.68312865,92.58516523,103.2844661,96.68144244,99.30809859,103.5110842,110.763139,116.8138641,98.78768576,98.31202329,85.68261811,79.76662607,80.59805053,77.58247867,69.21891421,66.49970945,67.29970672,60.54304991,58.79731855,57.16449908,58.30952487,47.30743902,49.62678525
Latvia,LVA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9459424,62.97645661,67.29548864,69.79915889,62.0803229,63.70264789,65.85431043,66.24441837,69.03684294,76.92733702,81.50105985,82.03957923,76.0923969,73.31622398,66.3097205,88.5909815,107.0815771,111.2499406,107.0426479,104.1166973,99.05333349,95.17299195,102.2149268,104.1185501,100.9318638,100.5093954,113.5910226
"Macao SAR, China",MAC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,126.126498,131.5083126,130.9461235,123.6345039,125.6447829,128.8228786,122.0311677,115.4247122,99.80046083,93.40740295,75.98092907,67.28360293,61.27207966,57.32240426,55.67869031,58.20382499,60.25510675,64.75626051,76.23047619,74.69090942,72.7781003,70.49032549,64.88640838,57.48353847,52.39292033,46.57298115,37.46127983,26.45946149,23.01194166,23.87238175,23.16070758,21.88360233,22.77287745,26.50952161,22.58900193,21.52418171,22.92149152,23.10126961,50.82962212,69.17759572
St. Martin (French part),MAF,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.9692142,,,148.133637,,,,,,,
Morocco,MAR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,37.65062613,39.19652966,32.90460106,31.34822986,31.94751438,29.94920576,31.4977535,30.92235989,30.6289399,28.67224146,29.6234254,27.61306304,28.02457743,32.90518256,47.05938462,45.75492983,40.47234087,40.73341231,33.82979041,35.42579614,30.81628635,38.14894586,36.04384446,34.44613446,41.02604637,40.12331642,32.04163921,32.326743,32.67420045,33.55600104,37.0674611,34.55742871,33.58244099,32.94217016,38.83818287,43.30995738,38.42549073,42.29351629,41.72345708,42.18146704,48.80942256,46.07752905,46.6725292,44.23012826,46.53505286,51.29683907,53.50168758,59.90539512,67.79035667,50.52352405,57.0197973,65.03471594,67.48803561,62.87066831,58.92906503,54.73381938,57.40832205,58.85074824,62.54614831,61.95007312,58.5011035,65.70967458
Monaco,MCO,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.41746435,110.0215683,105.9540932,97.01436498,89.683574,96.93973205,98.603771,101.2144428,110.5049111,105.9944374,113.2063285,109.8806129,114.3327284,107.1868027,83.85082043,77.36220246,88.0400569,84.68116308,83.39723521,80.51356266,76.87300238,75.14121324,75.03819845,73.89083117,72.02198248,66.46862651,75.45020106
Madagascar,MDG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,27.78265897,25.88813673,29.21734417,27.65538212,28.41184575,27.59237991,27.10314328,26.03412644,27.72205267,27.73594104,28.33091593,30.09568184,27.65374008,24.56047714,27.37928332,29.2153139,25.66636067,29.03858453,31.12645033,29.88249785,19.24327097,18.0907666,15.15158688,13.86975274,17.92142921,17.77750711,15.36342151,19.70182357,19.87799201,20.72024365,24.67355318,23.99597097,21.48067529,20.89435252,28.27756495,29.5719155,23.07445293,28.38399846,27.96476803,30.99648959,41.49702883,37.62182453,20.79712392,33.89565216,52.75697949,43.70851772,43.60733924,45.43310628,47.467921,44.20352744,37.39465035,38.91161868,39.81354174,41.71913665,43.30446796,42.77127167,44.05578675,49.46755368,52.11470023,47.06244514,40.20245716,49.29313573
